Latitude_mean,Latitude_var,Longitude_mean,Longitude_var,Aerosol_Optical_Depth_mean,Aerosol_Optical_Depth_var,Aerosol_Optical_Depth_Uncertainty_mean,Aerosol_Optical_Depth_Uncertainty_var,Angstrom_Exponent_550_860nm_mean,Angstrom_Exponent_550_860nm_var,Absorption_Aerosol_Optical_Depth_mean,Absorption_Aerosol_Optical_Depth_var,Nonspherical_Aerosol_Optical_Depth_mean,Nonspherical_Aerosol_Optical_Depth_var,Small_Mode_Aerosol_Optical_Depth_mean,Small_Mode_Aerosol_Optical_Depth_var,Medium_Mode_Aerosol_Optical_Depth_mean,Medium_Mode_Aerosol_Optical_Depth_var,Large_Mode_Aerosol_Optical_Depth_mean,Large_Mode_Aerosol_Optical_Depth_var,filename
25.081687927246094,0.0,121.50567626953125,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.042146682739258,0.0,121.50152587890625,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.121227264404297,0.0,121.50981903076172,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
25.002607345581055,0.0,121.49739074707031,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.038366317749023,0.0,121.54492950439453,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.077905654907227,0.0,121.54908752441406,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.03457260131836,0.0,121.58833312988281,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.081687927246094,0.0,121.50567626953125,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.042146682739258,0.0,121.50152587890625,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.121227264404297,0.0,121.50981903076172,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
28.5555362701416,0.0,77.29168701171875,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.643306732177734,0.0,77.21234893798828,0.0,0.42496320605278015,0.0,0.07344156503677368,0.0,0.5521138310432434,0.0,0.018215101212263107,0.0,0.2517945468425751,0.0,0.17024198174476624,0.0,0.07344944030046463,0.0,0.18127180635929108,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.59942626953125,0.0,77.25203704833984,0.0,0.5409054160118103,0.0,0.07907691597938538,0.0,0.29944127798080444,0.0,0.005372294690459967,0.0,0.21347181499004364,0.0,0.2029009908437729,0.0,0.13944105803966522,0.0,0.19856654107570648,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.673871994018555,0.0,77.30683135986328,0.0,0.32536786794662476,0.0,0.06146261841058731,0.0,0.8738518953323364,0.0,1.9393436190284774e-08,0.0,0.0,0.0,0.18486374616622925,0.0,0.018047213554382324,0.0,0.1224600151181221,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.621429443359375,0.0,77.02849578857422,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.49431037902832,0.0,77.10299682617188,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.56440544128418,0.0,77.20232391357422,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.695968627929688,0.0,77.08314514160156,0.0,0.3628067374229431,0.0,0.04834135249257088,0.0,0.9080978035926819,0.0,0.0,0.0,0.0,0.0,0.21386633813381195,0.0,0.10809218138456345,0.0,0.04084911569952965,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.647724151611328,0.0,77.1676254272461,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.559978485107422,0.0,77.24700927734375,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.726625442504883,0.0,77.17764282226562,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
33.80149841308594,0.0,-117.94483184814453,0.0,0.09743418544530869,0.0,0.024620793759822845,0.0,0.8464571833610535,0.0,0.0,0.0,0.0,0.0,0.046308476477861404,0.0,0.005154818762093782,0.0,0.0459720715880394,0.0,proc_misr/20180203T193400_misr_la_0.npz
,,,,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
34.1274528503418,0.0,-117.64987182617188,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
33.99299240112305,0.0,-117.52848815917969,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
33.86771011352539,0.0,-118.17375183105469,0.0,0.1755133420228958,0.0,0.0269883181899786,0.0,0.4851880967617035,0.0,0.007522988598793745,0.0,0.1039932370185852,0.0,0.07031135261058807,0.0,0.030335230752825737,0.0,0.07486676424741745,0.0,proc_misr/20180203T193400_misr_la_0.npz
34.19028854370117,0.0,-118.55426788330078,0.0,0.022344272583723068,0.0,0.012953877449035645,0.0,0.8075308203697205,0.0,0.0,0.0,0.0,0.0,0.015837203711271286,0.0,0.0002818478678818792,0.0,0.006225376855581999,0.0,proc_misr/20180203T193400_misr_la_0.npz
34.07484436035156,0.0,-118.23605346679688,0.0,0.05621067434549332,0.0,0.015902753919363022,0.0,0.7801920771598816,0.0,0.0,0.0,0.0,0.0,0.03431278467178345,0.0,0.0009223325760103762,0.0,0.02097608894109726,0.0,proc_misr/20180203T193400_misr_la_0.npz
34.38685989379883,0.0,-118.52287292480469,0.0,0.02817510813474655,0.0,0.012728802859783173,0.0,0.9273983836174011,0.0,0.0,0.0,0.0,0.0,0.028133947402238846,0.0,4.116127820452675e-05,0.0,0.0,0.0,proc_misr/20180203T193400_misr_la_0.npz
33.912967681884766,0.0,-116.86956787109375,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
34.043392181396484,0.0,-117.61605834960938,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
34.154964447021484,0.0,-117.885986328125,0.0,0.02452925406396389,0.0,0.02638867124915123,0.0,0.5745242834091187,0.0,0.0,0.0,0.0,0.0,0.022145725786685944,0.0,0.00012607287499122322,0.0,0.0022575100883841515,0.0,proc_misr/20180203T193400_misr_la_0.npz
33.65096664428711,0.0,-117.34735107421875,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
25.002607345581055,0.0,121.49739074707031,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.038366317749023,0.0,121.54492950439453,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.077905654907227,0.0,121.54908752441406,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.03457260131836,0.0,121.58833312988281,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.081687927246094,0.0,121.50567626953125,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.042146682739258,0.0,121.50152587890625,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.121227264404297,0.0,121.50981903076172,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
28.5555362701416,0.0,77.29168701171875,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.643306732177734,0.0,77.21234893798828,0.0,0.42496320605278015,0.0,0.07344156503677368,0.0,0.5521138310432434,0.0,0.018215101212263107,0.0,0.2517945468425751,0.0,0.17024198174476624,0.0,0.07344944030046463,0.0,0.18127180635929108,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.59942626953125,0.0,77.25203704833984,0.0,0.5409054160118103,0.0,0.07907691597938538,0.0,0.29944127798080444,0.0,0.005372294690459967,0.0,0.21347181499004364,0.0,0.2029009908437729,0.0,0.13944105803966522,0.0,0.19856654107570648,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.673871994018555,0.0,77.30683135986328,0.0,0.32536786794662476,0.0,0.06146261841058731,0.0,0.8738518953323364,0.0,1.9393436190284774e-08,0.0,0.0,0.0,0.18486374616622925,0.0,0.018047213554382324,0.0,0.1224600151181221,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.621429443359375,0.0,77.02849578857422,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.774877548217773,0.0,77.09310150146484,0.0,0.21082492172718048,0.0,0.07196766883134842,0.0,1.0384091138839722,0.0,0.0,0.0,0.0,0.0,0.19696493446826935,0.0,0.013822087086737156,0.0,3.790626215049997e-05,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.49431037902832,0.0,77.10299682617188,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.56440544128418,0.0,77.20232391357422,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.695968627929688,0.0,77.08314514160156,0.0,0.3628067374229431,0.0,0.04834135249257088,0.0,0.9080978035926819,0.0,0.0,0.0,0.0,0.0,0.21386633813381195,0.0,0.10809218138456345,0.0,0.04084911569952965,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.647724151611328,0.0,77.1676254272461,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.559978485107422,0.0,77.24700927734375,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.726625442504883,0.0,77.17764282226562,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
33.80149841308594,0.0,-117.94483184814453,0.0,0.09743418544530869,0.0,0.024620793759822845,0.0,0.8464571833610535,0.0,0.0,0.0,0.0,0.0,0.046308476477861404,0.0,0.005154818762093782,0.0,0.0459720715880394,0.0,proc_misr/20180203T193400_misr_la_0.npz
,,,,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
34.1274528503418,0.0,-117.64987182617188,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
33.99299240112305,0.0,-117.52848815917969,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
33.86771011352539,0.0,-118.17375183105469,0.0,0.1755133420228958,0.0,0.0269883181899786,0.0,0.4851880967617035,0.0,0.007522988598793745,0.0,0.1039932370185852,0.0,0.07031135261058807,0.0,0.030335230752825737,0.0,0.07486676424741745,0.0,proc_misr/20180203T193400_misr_la_0.npz
34.19028854370117,0.0,-118.55426788330078,0.0,0.022344272583723068,0.0,0.012953877449035645,0.0,0.8075308203697205,0.0,0.0,0.0,0.0,0.0,0.015837203711271286,0.0,0.0002818478678818792,0.0,0.006225376855581999,0.0,proc_misr/20180203T193400_misr_la_0.npz
34.07484436035156,0.0,-118.23605346679688,0.0,0.05621067434549332,0.0,0.015902753919363022,0.0,0.7801920771598816,0.0,0.0,0.0,0.0,0.0,0.03431278467178345,0.0,0.0009223325760103762,0.0,0.02097608894109726,0.0,proc_misr/20180203T193400_misr_la_0.npz
34.38685989379883,0.0,-118.52287292480469,0.0,0.02817510813474655,0.0,0.012728802859783173,0.0,0.9273983836174011,0.0,0.0,0.0,0.0,0.0,0.028133947402238846,0.0,4.116127820452675e-05,0.0,0.0,0.0,proc_misr/20180203T193400_misr_la_0.npz
33.912967681884766,0.0,-116.86956787109375,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
34.043392181396484,0.0,-117.61605834960938,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
34.154964447021484,0.0,-117.885986328125,0.0,0.02452925406396389,0.0,0.02638867124915123,0.0,0.5745242834091187,0.0,0.0,0.0,0.0,0.0,0.022145725786685944,0.0,0.00012607287499122322,0.0,0.0022575100883841515,0.0,proc_misr/20180203T193400_misr_la_0.npz
33.65096664428711,0.0,-117.34735107421875,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T193400_misr_la_0.npz
25.002607345581055,0.0,121.49739074707031,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.038366317749023,0.0,121.54492950439453,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.077905654907227,0.0,121.54908752441406,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.03457260131836,0.0,121.58833312988281,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.081687927246094,0.0,121.50567626953125,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.042146682739258,0.0,121.50152587890625,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.121227264404297,0.0,121.50981903076172,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
28.5555362701416,0.0,77.29168701171875,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.643306732177734,0.0,77.21234893798828,0.0,0.42496320605278015,0.0,0.07344156503677368,0.0,0.5521138310432434,0.0,0.018215101212263107,0.0,0.2517945468425751,0.0,0.17024198174476624,0.0,0.07344944030046463,0.0,0.18127180635929108,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.59942626953125,0.0,77.25203704833984,0.0,0.5409054160118103,0.0,0.07907691597938538,0.0,0.29944127798080444,0.0,0.005372294690459967,0.0,0.21347181499004364,0.0,0.2029009908437729,0.0,0.13944105803966522,0.0,0.19856654107570648,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.673871994018555,0.0,77.30683135986328,0.0,0.32536786794662476,0.0,0.06146261841058731,0.0,0.8738518953323364,0.0,1.9393436190284774e-08,0.0,0.0,0.0,0.18486374616622925,0.0,0.018047213554382324,0.0,0.1224600151181221,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.621429443359375,0.0,77.02849578857422,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.774877548217773,0.0,77.09310150146484,0.0,0.21082492172718048,0.0,0.07196766883134842,0.0,1.0384091138839722,0.0,0.0,0.0,0.0,0.0,0.19696493446826935,0.0,0.013822087086737156,0.0,3.790626215049997e-05,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.49431037902832,0.0,77.10299682617188,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.56440544128418,0.0,77.20232391357422,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.695968627929688,0.0,77.08314514160156,0.0,0.3628067374229431,0.0,0.04834135249257088,0.0,0.9080978035926819,0.0,0.0,0.0,0.0,0.0,0.21386633813381195,0.0,0.10809218138456345,0.0,0.04084911569952965,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.647724151611328,0.0,77.1676254272461,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.559978485107422,0.0,77.24700927734375,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.726625442504883,0.0,77.17764282226562,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
33.800899505615234,0.0,-117.96636199951172,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
33.9896354675293,0.0,-117.4150161743164,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
34.12994384765625,0.0,-117.63594055175781,0.0,0.05325648933649063,0.0,0.023672964423894882,0.0,0.7111724615097046,0.0,0.006412637419998646,0.0,0.0,0.0,0.030570074915885925,0.0,0.0026022696401923895,0.0,0.02008465863764286,0.0,proc_misr/20180205T192128_misr_la_0.npz
33.998504638671875,0.0,-117.50965881347656,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
33.861331939697266,0.0,-118.1976318359375,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
34.170162200927734,0.0,-118.54227447509766,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
34.06270217895508,0.0,-118.22008514404297,0.0,0.08636558800935745,0.0,0.04016037657856941,0.0,0.8690836429595947,0.0,0.0,0.0,0.0,0.0,0.06963314116001129,0.0,0.0007649202598258853,0.0,0.015967926010489464,0.0,proc_misr/20180205T192128_misr_la_0.npz
33.9395637512207,0.0,-116.8947982788086,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
34.046722412109375,0.0,-117.59906768798828,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
34.15155029296875,0.0,-117.87303161621094,0.0,0.036212366074323654,0.0,0.03047916851937771,0.0,0.5411221981048584,0.0,0.0,0.0,0.0,0.0,0.0361594632267952,0.0,5.2902982133673504e-05,0.0,0.0,0.0,proc_misr/20180205T192128_misr_la_0.npz
33.6609001159668,0.0,-117.31619262695312,0.0,0.022111281752586365,0.0,0.014158717356622219,0.0,0.7241357564926147,0.0,0.0,0.0,0.0,0.0,0.01865210197865963,0.0,0.0013942583464086056,0.0,0.002064972650259733,0.0,proc_misr/20180205T192128_misr_la_0.npz
25.002607345581055,0.0,121.49739074707031,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.038366317749023,0.0,121.54492950439453,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.077905654907227,0.0,121.54908752441406,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.03457260131836,0.0,121.58833312988281,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.081687927246094,0.0,121.50567626953125,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.042146682739258,0.0,121.50152587890625,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.121227264404297,0.0,121.50981903076172,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
28.5555362701416,0.0,77.29168701171875,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.643306732177734,0.0,77.21234893798828,0.0,0.42496320605278015,0.0,0.07344156503677368,0.0,0.5521138310432434,0.0,0.018215101212263107,0.0,0.2517945468425751,0.0,0.17024198174476624,0.0,0.07344944030046463,0.0,0.18127180635929108,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.59942626953125,0.0,77.25203704833984,0.0,0.5409054160118103,0.0,0.07907691597938538,0.0,0.29944127798080444,0.0,0.005372294690459967,0.0,0.21347181499004364,0.0,0.2029009908437729,0.0,0.13944105803966522,0.0,0.19856654107570648,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.673871994018555,0.0,77.30683135986328,0.0,0.32536786794662476,0.0,0.06146261841058731,0.0,0.8738518953323364,0.0,1.9393436190284774e-08,0.0,0.0,0.0,0.18486374616622925,0.0,0.018047213554382324,0.0,0.1224600151181221,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.621429443359375,0.0,77.02849578857422,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.774877548217773,0.0,77.09310150146484,0.0,0.21082492172718048,0.0,0.07196766883134842,0.0,1.0384091138839722,0.0,0.0,0.0,0.0,0.0,0.19696493446826935,0.0,0.013822087086737156,0.0,3.790626215049997e-05,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.49431037902832,0.0,77.10299682617188,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.56440544128418,0.0,77.20232391357422,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.695968627929688,0.0,77.08314514160156,0.0,0.3628067374229431,0.0,0.04834135249257088,0.0,0.9080978035926819,0.0,0.0,0.0,0.0,0.0,0.21386633813381195,0.0,0.10809218138456345,0.0,0.04084911569952965,0.0,proc_misr/20180203T062259_misr_dl_0.npz
28.647724151611328,0.0,77.1676254272461,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.559978485107422,0.0,77.24700927734375,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.726625442504883,0.0,77.17764282226562,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
33.800899505615234,0.0,-117.96636199951172,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
33.9896354675293,0.0,-117.4150161743164,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
34.12994384765625,0.0,-117.63594055175781,0.0,0.05325648933649063,0.0,0.023672964423894882,0.0,0.7111724615097046,0.0,0.006412637419998646,0.0,0.0,0.0,0.030570074915885925,0.0,0.0026022696401923895,0.0,0.02008465863764286,0.0,proc_misr/20180205T192128_misr_la_0.npz
33.998504638671875,0.0,-117.50965881347656,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
33.861331939697266,0.0,-118.1976318359375,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
34.170162200927734,0.0,-118.54227447509766,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
34.06270217895508,0.0,-118.22008514404297,0.0,0.08636558800935745,0.0,0.04016037657856941,0.0,0.8690836429595947,0.0,0.0,0.0,0.0,0.0,0.06963314116001129,0.0,0.0007649202598258853,0.0,0.015967926010489464,0.0,proc_misr/20180205T192128_misr_la_0.npz
34.046722412109375,0.0,-117.59906768798828,0.0,,,,,,,,,,,,,,,,,proc_misr/20180205T192128_misr_la_0.npz
25.002607345581055,0.0,121.49739074707031,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.038366317749023,0.0,121.54492950439453,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.077905654907227,0.0,121.54908752441406,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.03457260131836,0.0,121.58833312988281,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.081687927246094,0.0,121.50567626953125,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.042146682739258,0.0,121.50152587890625,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
25.121227264404297,0.0,121.50981903076172,0.0,,,,,,,,,,,,,,,,,proc_misr/20180201T031746_misr_tpe_0.npz
28.5555362701416,0.0,77.29168701171875,0.0,,,,,,,,,,,,,,,,,proc_misr/20180203T062259_misr_dl_0.npz
28.643306732177734,0.0,77.21234893798828,0.0,0.42496320605278015,0.0,0.07344156503677368,0.0,0.5521138310432434,0.0,0.018215101212263107,0.0,0.2517945468425751,0.0,0.17024198174476624,0.0,0.07344944030046463,0.0,0.18127180635929108,0.0,proc_misr/20180203T062259_misr_dl_0.npz
